	path	sentence
1931	SP02-OTR002-03-B-009.wav	sa gnas der yod pa mar pa dang gdung tshan gcig yin kyang 
1932	SP02-OTR002-01-B-0931.wav	go thos la nyin gsum par 'pho ba chen mo zhu mkhan mi grangs 'bum gnyis tsam slebs pa dang  
1933	SP02-OTR002-01-A-1326.wav	bod sa yongs su gu ge'i shon bro bcu gsum 'khrab thub mkhan sgrol dkar gcig pu las lhag med 
1934	SP02-OTR002-03-B-115.wav	pha spun dang nye 'brel gang thad nas mya ngan bya dgos pa'i gnas tshul ngan pa ni byung med 
1935	SP02-OTR002-01-A-0663.wav	lag tu 'khyer ba'i chos chas su gri dang  
1936	SP02-OTR002-01-B-1347.wav	yin na yang rig gnas gsar brje'i skabs ma'o tse tung gi mdzub ston kha gsal yod par 
1937	SP02-OTR002-02-B-142.wav	gan jag thang tas 
1938	SP02-OTR002-01-A-0436.wav	yang khong dang nga ni dga' nye chags pa ma zad 
1939	SP02-OTR002-01-B-0523.wav	'ju bzung 'og tshud de dus tshod ring po ma song bar  
1940	SP02-OTR002-03-B-033.wav	ma dga' ba'i tshig sna tshogs bshad kyi 'dug 
1941	SP02-OTR002-01-A-1143.wav	stod cha 
1942	SP02-OTR002-05-A-49.wav	jo bo la dad pa tshad med skyes te rang gi stan jo bo las rim pa gsum gyis dma' bar byas 
1943	SP02-OTR002-01-B-0826.wav	yang dgung lo 33la phebs skabs bod du phyir log gnang yod 
1944	SP02-OTR002-01-B-1200.wav	lo rgyus thog brjod pa'i 'brel yod sku gdung spur zhus de rang la  
1945	SP02-OTR002-03-B-021.wav	kho'i log rtog ngan pa zlog dgos dgongs te 
1946	SP02-OTR002-01-B-0167.wav	grangs las 'das pa'i nang pa'i dad ldan pas yid smon zhu yul gyi man+dal dkyil 'khor dang 'dra ba 'dug pas gzigs dang  
1947	SP02-OTR002-01-B-1162.wav	mthar jo bo rjes sgrub pa la btsud de 
1948	SP02-OTR002-06-A-018.wav	bka' 'gyur tshar bco brgyad 
1949	SP02-OTR002-01-B-1059.wav	'di ltar 1980lor slebs shing  
1950	SP02-OTR002-06-B-026.wav	bstan pa dang 'gro ba la phan thogs mkhan zhig kyang yong srid 
1951	SP02-OTR002-01-B-0302.wav	'on kyang nga'i pha yul gyi ched du yin pa las nga rang sger gyi ched du min 
1952	SP02-OTR002-02-A-068.wav	spro snang gis khengs pa'i khyim tshang zhig yod pa ni 
1953	SP02-OTR002-01-A-0959.wav	shon ni gtso bo sngar gyi sa bab gnas stangs thog gi  
1954	SP02-OTR002-01-B-1315.wav	bar cha 
1955	SP02-OTR002-02-A-134.wav	skabs der ba ro tsa nas lag pa chung chung gnyis kyis snying gar thal mo sbyar 
1956	SP02-OTR002-01-B-0704.wav	1978lor gzhi nas srid jus don 'khyol zer ba byung zhing  
1957	SP02-OTR002-03-B-054.wav	sha ba sa la 'gyel song ba red 
1958	SP02-OTR002-01-A-1839.wav	rtsom pa pos gnad don mang por sems khur do snang byung yod pa dang  
1959	SP02-OTR002-05-A-53.wav	sngags kyi skor las dri ba mang po zhus pa'i skabs 
1960	SP02-OTR002-08-B-027.wav	mthu rtags thon pa'i mtshan ma byung ba na 
1961	SP02-OTR002-01-A-1927.wav	dper na 
1962	SP02-OTR002-01-A-0209.wav	skyo mdog kha po yod rung lha sa'i sku drag gi rnam pa ldan pa'i rgyal po dang btsun mo yod 'dug la 
1963	SP02-OTR002-01-A-0218.wav	glo smon thang gi dgon pa dang bar snang khrod 'khor nas 'dug 
1964	SP02-OTR002-01-A-1643.wav	sa khongs kyi rang bzhin ldan pa'i nyo tshong dang  
1965	SP02-OTR002-09-A-19.wav	dka' ngal gang la 'phrad kyang lus sems gnyis kas gdong len thub dgos pa 
1966	SP02-OTR002-01-B-0221.wav	khong ni nga'i spo lags red ces mi zhig gis  
1967	SP02-OTR002-02-A-142.wav	ba ros 'di ltar bden tshig brjod de yid ches dang dad pa rtse gcig pas gsol ba btab pa na 
1968	SP02-OTR002-01-A-0817.wav	yang tshong gnyer gyi thabs lam gsar pa 'dir  
1969	SP02-OTR002-01-A-0967.wav	rta dkar mi dkar gsum brgya tham pas jo bo rje dpal ldan a ti sha gdan zhus kyis  
1970	SP02-OTR002-03-B-102.wav	yab sras kun sku mtshams dam por lo gsum la bzhugs dgos pa la 
1971	SP02-OTR002-01-A-0353.wav	tshang mas rang 'gul ngang med pa bzo mkhan yongs rdzogs 'dzin bzung byas te  
1972	SP02-OTR002-02-A-173.wav	rgyal pos 'o na bran dkar bza' sgron skyid shes sam gsungs pa na 
1973	SP02-OTR002-02-A-047.wav	zhes phangs sems dang bcas bshad kyang yab kyis snang med lta bus 
1974	SP02-OTR002-07-A-126.wav	kho chung dus nas sman la mkhas pa'i snyan grags chen po dang ldan pa zhig yin 
1975	SP02-OTR002-01-A-0952.wav	gom stabs brtan pa'i gar 'gros sogs yod pa 'di  
1976	SP02-OTR002-02-C-255.wav	pan+di ta bi ma la mi tra dpal bsam yas su gdan zhus kyis rgyu 'bras kyi chos skor mang po zhus pa red 
1977	SP02-OTR002-01-B-0351.wav	gnas stangs 'dis gle mi'i yul mir shar phyogs kyi rgyal 'bangs gnyis kyi khongs su gtogs pa'i rnam pa mtshon yod 
1978	SP02-OTR002-02-A-114.wav	ri bong brgyal nas ril ba gnyis stabs 'grig song ba red 
1979	SP02-OTR002-01-B-1402.wav	gangs rin po che nas rgyal khams 'grim te phebs mkhan dge 'dun pa zhig 'phrad pa dang  
1980	SP02-OTR002-01-A-0598.wav	bod kyi rig gzhung gi khongs su gtogs pa'i srol rgyun gces 'dzin thub pa dang rgyun mthud thub yod pas 
1981	SP02-OTR002-07-A-151.wav	rim pas rgya nag dang kha che sogs kyi sman pa mkhas pa rnams kyis kyang 
1982	SP02-OTR002-01-A-0559.wav	de ni rgya nag gzhung gis  
1983	SP02-OTR002-03-B-227.wav	mi las sras kyi rta'i srab mda' nas bzung ste 
1984	SP02-OTR002-06-A-089.wav	'di ni phan sems dang snying rje'i nus pa yin pa gsal po yin” zhes lan 'debs gnangba red 
1985	SP02-OTR002-01-B-1501.wav	dge 'dun pa dmag sgar du skyod pa zer gnyis skyod kyi byed sgo zer ba sogs spel yod pas 
1986	SP02-OTR002-03-A-013.wav	rje btsun mi la ras pa ste mar pa'i slob ma ka chen bzhis gtsos slob ma shin tu mang po gso skyong mdzad cing 
1987	SP02-OTR002-02-B-051.wav	da lta lo na gzhon pas lam go mi chod snyam pa'i sems khral yong gi 'dug ”ces zhus pa na 
1988	SP02-OTR002-02-C-204.wav	ces gsung bzhin khri la bzhugs te blon po tsho'i lan ci yong la gzigs yod pa red 
1989	SP02-OTR002-01-B-0001.wav	rtsom pa po tshe ring 'od zer lags kyis  
1990	SP02-OTR002-01-A-1242.wav	'khrab ljongs su byas nas sdings cha'i steng rnam 'gyur mdzes nyams ldan la 
1991	SP02-OTR002-01-A-0646.wav	bro gar gyi mchod sprin zer zhus shing  
1992	SP02-OTR002-01-B-0504.wav	khong ni 'bri gung bka' rgyud kyi bla ma mtho shos 'bri gung skyabs mgon che tshang rin po che red 
1993	SP02-OTR002-02-B-109.wav	dgongs bzhes gnang ba bka' drin chen po yin 
1994	SP02-OTR002-01-B-0086.wav	'on kyang de dus nga'i bsam par gus mos gangs skor gyi go skabs yod par ngos 'dzin byas shing  
1995	SP02-OTR002-08-C-001.wav	le'u lnga pa 
1996	SP02-OTR002-01-A-1948.wav	'thab jus mnyam las gyi mthun grogs red ces brjod yod 
1997	SP02-OTR002-01-B-1304.wav	ruth and flavice nas thengs mang skyod de che tshang rin po ches mngags gtong gnang pa'i dbang ldan rdo rje zhu ba'i nyams len pa zhig dang mnyam du  
1998	SP02-OTR002-07-A-094.wav	skye bo gzhan gyis bstod bsngags byas pa las kyang khyad du 'phags pa zhig tu gzigs te 
1999	SP02-OTR002-02-A-201.wav	byis pa blo rig can dang 
2000	SP02-OTR002-01-A-0085.wav	shugs drag che ba'i mnyam 'brel thog gi bskor bcom byas pa'i 'og  
2001	SP02-OTR002-06-A-006.wav	shes yon slob gnyer la don gnyer che zhing 
2002	SP02-OTR002-01-A-0926.wav	ma shi ma chad na 
2003	SP02-OTR002-08-A-009.wav	deng sang bod kyi lho kha'i phyogs su sras mkhar dgu thog zer ba'i sngon gyi mkhar rnying snyan grags can zhig yod pa de 
2004	SP02-OTR002-01-A-0146.wav	da dung rgya nag dmar shog gzhung gis  
2005	SP02-OTR002-09-A-57.wav	ces bstod bsngags chen po zhu gi yod 
2006	SP02-OTR002-01-A-1329.wav	shon bro'i chas gos da cha ha lam 'tshol thabs med par gyur yod 
2007	SP02-OTR002-01-B-1343.wav	gangs rin po che'i gyas gyon du dang thog dgon pa nyung mthar yang gcig rtsa ba nas mthong rgyu med pa chags yod 
2008	SP02-OTR002-06-B-136.wav	'gyod pa drag pos grub chen par mthol bshags phul te 
2009	SP02-OTR002-01-A-1164.wav	lus po'i nyams 'gyur ram 'gul stangs mang po med pa zhig dgos shing  
2010	SP02-OTR002-01-A-1971.wav	phal cher  potemkin zer ngo srung las gzhi re re dang de bas 'dra ba yod pa ste 
2011	SP02-OTR002-01-B-0758.wav	de nas dus yun ring po ma song bar las rogs dang gnyen sgrig gnang yod 
2012	SP02-OTR002-06-A-181.wav	khyod dgra bo la yang byams skyong gnang mkhan zhig ma gtogs 
2013	SP02-OTR002-01-B-0858.wav	yin na yang cha shas la nyams gso zer ba 'di go don gang yin nam 
2014	SP02-OTR002-01-B-0205.wav	gar 'cham rgyab mkhan nang  
2015	SP02-OTR002-01-A-0764.wav	rgya gar nas bsnam phebs pa'i nang chos nyams len gyi thun mong gyi sngon 'gro bzhi'i rmang gzhi zhes pa  
2016	SP02-OTR002-03-B-155.wav	yum gyis rang nyid 'dzin dogs nas 
2017	SP02-OTR002-01-A-1433.wav	chab srid ni thams cad kyi gong yod pas 
2018	SP02-OTR002-01-B-0489.wav	lo ngo 81gi khong gi mi tshe'i sgrung gtam dmigs bsal zhig yod nges red 
2019	SP02-OTR002-06-A-099.wav	mi srog gcod pa ni sdig pa tshabs che shos yin 
2020	SP02-OTR002-01-B-0840.wav	nges pa med pa'i 'gyur ldog sna tshogs khrod nas 'di lta bu'i rngam brjid ldan pa'i nang pa'i lha khang dang mchod rten 'ga' re gyang ror gyur nas don ngo ma'i gna' shul chags yod 
2021	SP02-OTR002-01-A-0185.wav	tag tag gcig stong dgu brgya drug bcu tham pa lor  
2022	SP02-OTR002-04-A-042.wav	gus pa'i nyams dang bcas 
2023	SP02-OTR002-02-A-131.wav	a ma khyod kyis gzigs dang 
2024	SP02-OTR002-01-A-1417.wav	yang shon ni pho brang gi gus srol mdzad sgo'i zhabs bro ngo bo 'di ma red dam 
2025	SP02-OTR002-02-C-038.wav	rgyal pos 
2026	SP02-OTR002-01-B-0462.wav	par ris kyi 'grel bshad nang brjod pa bzhin 
2027	SP02-OTR002-03-A-022.wav	mar pa'i byis dus kyi spyod pa 
2028	SP02-OTR002-02-B-034.wav	gzhon nu 'di btang tshe mkhan slob gnyis kyi gsung chos bod skad du sgyur mkhan yang med pas 
2029	SP02-OTR002-01-A-1632.wav	skyes chen dam pa'i mdzad rjes yod sa'i rtsa che'i gnas mang po  
2030	SP02-OTR002-01-B-1394.wav	yang gus mos nye ba'i lo shas nang yul skor bas brgyab pa'i rgyang grags dgon pa'i 'dra par 'tshal nas dpyad bsdur byed skabs  
2031	SP02-OTR002-01-B-1060.wav	yang bskyar mnga' ris la skyod rgyu'i go skabs shig thob pa ma zad 
2032	SP02-OTR002-01-A-0726.wav	khong la zhal 'byed nas yod pa mjal dus  
2033	SP02-OTR002-01-A-0643.wav	seng ge'i bzhugs khri bzhugs su gsol ba'i pho brang po ta lor thon pa dang  
2034	SP02-OTR002-01-A-1569.wav	bod kyi sa phyogs khag nas dka' ngal mang po khyad bsad byas te  
2035	SP02-OTR002-03-B-139.wav	bltas pas tshim pa zhig gtan nas mi 'dug 
2036	SP02-OTR002-08-C-117.wav	'di byed mi byed khyed rang gi 'dod pa byos zhes gsungs 
2037	SP02-OTR002-01-A-1878.wav	spyi lo nyis stong bdun lo'i zla ba dgu pa'i gsal bsgrags shig nang  
2038	SP02-OTR002-01-A-1824.wav	lung 'dren byas pa 'di ni  
2039	SP02-OTR002-02-A-014.wav	ba ro tsa na ni 
2040	SP02-OTR002-03-B-123.wav	mi thams cad kyis rgyan gos bzang po re gyon nas 
2041	SP02-OTR002-01-A-1294.wav	'on kyang rgya yig thog phab bsgyur byas pa'i gzhas tshig yig phreng gnyis thon pa'i tshig ni  
2042	SP02-OTR002-03-B-140.wav	da lan ma gtogs e mthong mi shes ”zer nas 
2043	SP02-OTR002-01-A-1538.wav	dge 'dun chos 'phel dran gso khang zer ba bskyar du bskrun yod 
2044	SP02-OTR002-03-B-133.wav	bdud kyi bar chad kyang 'byung srid dgongs te”  
2045	SP02-OTR002-08-C-054.wav	ces gsungs pa na 
2046	SP02-OTR002-01-B-0805.wav	yang nub pa rin po ches gtso bo bal yul gyi ka ta man rdur rin chen gling dgon pa phyag btab gnang pa ma zad 
2047	SP02-OTR002-01-A-1831.wav	'di ha cang gsal po rid 
2048	SP02-OTR002-01-A-0449.wav	dra rgya'i thog nas 'brel yod gnas tshul 'tshol zhib byas pa'i skabs  
2049	SP02-OTR002-01-A-1688.wav	gnas stangs nges can zhig gi thog nas zhus na 
2050	SP02-OTR002-02-B-079.wav	shin tu legs 
2051	SP02-OTR002-01-A-0635.wav	bar cha  
2052	SP02-OTR002-08-A-120.wav	a ma'i dka' sdug mtha' dag gsal po shes kyi yod stabs 
2053	SP02-OTR002-01-A-1320.wav	lo ngo stong gi dus yun brgyud pa'i rjes  
2054	SP02-OTR002-01-A-1954.wav	mtha' mtshams khul du khang pa brgyab pa dang  
2055	SP02-OTR002-01-A-1579.wav	yang na man ju ching gi bod sdod am ban gyi lad zlod byas pa'i 'khrab chas gyon nas  
2056	SP02-OTR002-01-B-1266.wav	ma'o tse tung gi rig gnas gsar brje chen mo'i las 'gul nang rtsa gtor btang yod 
2057	SP02-OTR002-01-A-0199.wav	glo smon thang ste 
2058	SP02-OTR002-01-A-1494.wav	gsar gtod byas pa'i srol rgyun 'di  
2059	SP02-OTR002-01-B-1428.wav	tshangs thig 'di brgyud nang skor gyi yul ljongs dang ngo mtshar gyi gtam brgyud la rtog zhib tu skyod dgos kyi yod 
2060	SP02-OTR002-01-A-1553.wav	dmar shog tshogs pa'i bka' drin la snang chen gyis srog shing la dga' zhen 
2061	SP02-OTR002-07-A-051.wav	'on kyang sman pa lo chung 'dis nga tshor sha tsha dang 
2062	SP02-OTR002-01-A-1000.wav	bar rim bcu gsum btsan gyi yul zhus pas 
2063	SP02-OTR002-02-C-097.wav	dkrog gtam sna tshogs khyab pa'i go skabs 'di bzung ste 
2064	SP02-OTR002-07-A-092.wav	blo rig bkra zhing rnam dpyod ldan pa 
2065	SP02-OTR002-02-B-124.wav	lam bgrod par dka' zhing 
2066	SP02-OTR002-08-A-043.wav	bu phrug nyis kyi mig chu 'phyi bzhin 
2067	SP02-OTR002-01-B-1191.wav	rin chen bzang po'i rnam pa dang ches 'dra ba'i sku brnyan gnyis rnyed yod pas 
2068	SP02-OTR002-01-A-1735.wav	da dung brnyan par gzhan zhig yod pa ni  
2069	SP02-OTR002-01-B-0729.wav	gangs rin po che nas rgyal khams 'grim te phebs mkhan dge 'dun pa zhig 'phrad pa dang  
2070	SP02-OTR002-01-A-0169.wav	gnas sdod byed mkhan de snga ni bod pa yin zhing  
2071	SP02-OTR002-01-B-0170.wav	gus mos kyang rgyal khams 'grim te phebs mkhan dge 'dun pa khong la  
2072	SP02-OTR002-02-B-154.wav	zhes sogs gnas lugs mang po mgur du bzhengs pa na 
2073	SP02-OTR002-06-A-097.wav	khro bo dpal ldan gyis 
2074	SP02-OTR002-08-B-126.wav	chos sgrub pa'i mthun rkyen ngas byed ces gsungs pa red  
2075	SP02-OTR002-01-A-0701.wav	rgya nag tu slob grwar ma phebs par  
2076	SP02-OTR002-01-A-1932.wav	khas len byas yod pa shugs su bstan pa'i rgyun ldan ma yin pa'i 'gal rkyen sna tshogs spel bzhin yod pa sogs red 
2077	SP02-OTR002-01-B-0647.wav	dga' po yong gi yod pa de yang so so'i rig gzhung gcig pa yin pa des yin sa red ces gsungs 'dug 
2078	SP02-OTR002-01-A-1453.wav	de'i dbang gis nga tshos mthong thub pa ni shon 'di bzhin ming tsam gyi shon la 'gyur ba phyin pa 'di red 
2079	SP02-OTR002-03-A-002.wav	mar pa chos kyi blo gros ni 
2080	SP02-OTR002-01-B-0919.wav	sde pa gzhung la dbang ma 'gran 
2081	SP02-OTR002-07-A-069.wav	zhes mig chu 'don bzhin nan tan gyis phul 
2082	SP02-OTR002-01-B-0787.wav	dmar shog tshogs pa dga' po med pa'i dngos yod gnas tshul bris pa'i dbang gis  
2083	SP02-OTR002-08-C-089.wav	khyod kyis mkhar gru gsum ma 'di 'dra zhig rtsig 
2084	SP02-OTR002-01-A-0541.wav	khor khur dang  
2085	SP02-OTR002-08-C-085.wav	rdo rdo mal du skyol 
2086	SP02-OTR002-01-A-0991.wav	dmigs bsal gyi snyan ngag gi dbyings shig ldan 'dug 
2087	SP02-OTR002-01-B-0437.wav	nga tshos khong la mes zla chung zer 'bod kyi yod 
2088	SP02-OTR002-08-C-088.wav	mthu chen 
2089	SP02-OTR002-03-B-002.wav	mar pas bya ze'i log lta zlog pa 
2090	SP02-OTR002-01-A-1928.wav	bal yul du yod pa'i spyi nor 7gong sa skyabs mgon chen po mchog gi don gcod khang sgo rgyab bcug pa dang  
2091	SP02-OTR002-01-A-1550.wav	bod rgya yig rigs gnyis kyi thog nas dus rabs 'di'i ches mtho'i mdzub ston bris yod 
2092	SP02-OTR002-01-B-1097.wav	bstan 'dzin gyis gzhi nas khong gi gcen po tsho 'tshol thub pa byung yod 
2093	SP02-OTR002-01-B-0239.wav	ma red zer khong gis lan 'debs byas shing  
2094	SP02-OTR002-08-A-080.wav	a khu dang a nes ci bshad bltas nas 'dug pa las 
2095	SP02-OTR002-08-C-056.wav	nyin de nas bzung bla ma'i zhal bkod ltar 
2096	SP02-OTR002-01-A-0242.wav	smon lam 'debs shing dar lcog btsugs bzhin 'dug la 
2097	SP02-OTR002-08-A-139.wav	gnam sa 'gad pa lta bu'i ngu ngag gis 
2098	SP02-OTR002-01-B-0004.wav	gnas ri'i lho ngos kyi gle mi'i bod mi dang  
2099	SP02-OTR002-06-B-055.wav	khong gi mdzad spyod de dag la brten nas 
2100	SP02-OTR002-01-A-0717.wav	khong gi rta khrid rogs gnang nas yod pa mjal byung la 
2101	SP02-OTR002-01-A-0632.wav	gangs rin po che nas rgyal khams 'grim te phebs mkhan dge 'dun pa zhig 'phrad pa dang  
2102	SP02-OTR002-02-B-153.wav	yul zhing spyad pa don re chung 
2103	SP02-OTR002-01-B-1461.wav	yang gom pa spos nas gnas ri dang gnas mchog gi mtshe'u la skor rwar skyod pa'i goms srol 'di  
2104	SP02-OTR002-08-C-130.wav	bla mas ci gsung sgrub pa'i gsang sngags kyi slob ma ngo mtshar che 
2105	SP02-OTR002-01-A-0497.wav	gtsang gsel byas pa zer bris yod pa dang  
2106	SP02-OTR002-01-B-0890.wav	bcings 'grol gtong mkhan zer ba slebs pa dang drin can chen po zer ba slebs nas yongs rdzogs thams cad la gyur ba phyin yod 
2107	SP02-OTR002-01-A-0882.wav	gus mos bltas na 
2108	SP02-OTR002-01-B-1062.wav	las rogs shig gi spun mched kyis kyang  
2109	SP02-OTR002-01-B-0532.wav	de ni spyi lo 1939lo'i ston dus su dgung lo bzhi la phebs pa'i  
2110	SP02-OTR002-03-B-097.wav	nga bla ma yab sras gang rung zhig gdan 'dren du 'ong ba yin 
2111	SP02-OTR002-03-A-024.wav	shin tu gtum zhing rgod pa zhig yin pas 
2112	SP02-OTR002-01-A-0651.wav	brda ma'i sgra thon pa dang mnyam du  
2113	SP02-OTR002-06-B-047.wav	rgyun du dge rgan gyi mdun nas slob khrid zhu ba dang 
2114	SP02-OTR002-03-B-111.wav	ngas 'phrin phul ma byung ma gsungs zer nas phyir phyin pa red 
2115	SP02-OTR002-02-C-004.wav	tsha grang bkres skom 
2116	SP02-OTR002-02-C-170.wav	zer nas shin tu skyo ba'i nyams dang bcas bsam 'char sna tshogs zhus 
2117	SP02-OTR002-02-C-011.wav	kun gyis kha mthun par bsngags brjod zhu ba nishri sing+ha yin pa shes rtogs byungbar brten 
2118	SP02-OTR002-01-B-1087.wav	de snga dang gcig pa red 'dug ces brjod yod 
2119	SP02-OTR002-01-A-1693.wav	khe phan skrun thub pa byung pa dang  
2120	SP02-OTR002-02-B-099.wav	bod kyi skye 'gro la phan thogs chen po 'byung bar ma zad 
2121	SP02-OTR002-01-B-0983.wav	dgung lo drug la phebs skabs dgon par khri gsol zhus 'dug 
2122	SP02-OTR002-02-A-143.wav	khong gi bden stobs kyi mthu la brten nas 
2123	SP02-OTR002-01-A-0906.wav	gnas ri'i byang ngos yin na yang 'dra 
2124	SP02-OTR002-02-C-225.wav	phyi nas pan+di ta zhig gdan 'dren zhu thub mkhan e yod kyi bka' rtsad phebs pa'i skabs 
2125	SP02-OTR002-01-B-0212.wav	da dung lo ngo bco brgyad gong gangs rin po cher gnas mjal du skyod skabs len pa'i 'dra par khag cig ston pa dang  
2126	SP02-OTR002-01-B-0665.wav	'di ni sangs rgyas bstan pa'i rtsa ba yin zhes pa 'di red 
2127	SP02-OTR002-08-A-115.wav	rang nyid dka' sdug myong mkhan yin pa lta bus mgo sgur nas sdod mi rung 
2128	SP02-OTR002-01-B-0603.wav	de bzhin 'dzam gling sa phyogs khag tu nang chos lte gnas brgya lhag tsam btsugs gnang 'dug la 
2129	SP02-OTR002-02-C-058.wav	khyod myur bar bod du song na ma gtogs 
2130	SP02-OTR002-02-A-202.wav	slob sbyong la snying rus yod pa 
2131	SP02-OTR002-01-A-1659.wav	gle mi'i bod mi'i mtha' mtshams yul mi'i lag 'khyer zer ba 'di  
2132	SP02-OTR002-06-A-149.wav	bu khro bo dpal ldan lo na chung zhing dmag gi nyams myong yang med 
2133	SP02-OTR002-06-B-042.wav	dgon par zhugs pa'i nyin mo nas bzung 
2134	SP02-OTR002-01-A-1186.wav	gna' bo'i ldebs ris steng gi chas gos dang nyams 'gyur bzhin  
2135	SP02-OTR002-01-B-0514.wav	lha sa'i rang dbang sger langs la drag gnon byas pa'i rjes  
2136	SP02-OTR002-03-B-008.wav	skabs der mar pa bya ze zhes pa'i chos pa rdzus ma zhig kyang 
2137	SP02-OTR002-08-B-162.wav	khyod kyis mi shes pa bden yang 
2138	SP02-OTR002-01-B-0270.wav	'di ni spyi lo 1993lo'i dbyar dus la red 
2139	SP02-OTR002-01-B-1139.wav	dra lam brgyud thag ring the wan du bzhugs pa'i che tshang rin po cher thengs mang bka' mol zhus pa brgyud rig gnas zhib 'jug pa'i rnam pa ldan la 
2140	SP02-OTR002-02-B-087.wav	rgyal po'i drung du gus pa chen pos 
2141	SP02-OTR002-01-A-0195.wav	glo smon thang gleng pa 'dis lo mang po'i sngon  
2142	SP02-OTR002-06-A-047.wav	byis pa 'di ngo mtshar can zhig red 
2143	SP02-OTR002-02-C-166.wav	ba ro tsa na ma bsad par rgyal po'i pho brang du bskungs 'dug par ma zad 
2144	SP02-OTR002-01-A-1628.wav	khong tsho bkag ste sa mtshams kyi phyi la gnas shing  
2145	SP02-OTR002-02-B-017.wav	bdag gi yab mes gong ma tsho'i ring nas bod yul du shes yon dar ba'i don du 'bad brtson chen po mdzad yod 
2146	SP02-OTR002-02-B-049.wav	mkhan slob gnyis kyis gsungs pa shin tu bden yang 
2147	SP02-OTR002-01-A-1013.wav	gzhas tshig thog nas gyung drung bon gyi thog mtha' bar gsum gyi 'jig rten lta tshul 'di rtogs thub kyi 'dug 
2148	SP02-OTR002-03-B-220.wav	nga ji ltar ngan rung khyod kyi a zhang yin 
2149	SP02-OTR002-01-A-0484.wav	bal po'i skad kyi thog nas dga' bsu'i 'bod tshig sgrogs bcug yod 
2150	SP02-OTR002-02-C-005.wav	gcan gzan ma rung ba'i 'jigs pa sogs dka' ngal gang dang 'phrad kyang 
2151	SP02-OTR002-01-B-1232.wav	bzo lta ni sbrul ring po zhing gsham la skyod pa ltar yod pas 
2152	SP02-OTR002-01-B-1172.wav	brjod yag la bod yig gi yig tshags nang bkod pa brjod srol yod 'dug 
2153	SP02-OTR002-01-A-0705.wav	'bri gung skyabs mgon che tshang rin po che'i ngos 'dzin thob ste  
2154	SP02-OTR002-02-B-004.wav	mkhan chen zhi ba 'tsho 
2155	SP02-OTR002-05-A-68.wav	a ti shakhyed kyis nyams len ji ltar mdzad lags sam 
2156	SP02-OTR002-01-A-0746.wav	bab col tsha drags pa min na kun slong gzhan zhig yod pa nges pa red 
2157	SP02-OTR002-01-B-0596.wav	'bri gung gdan rab gser phreng zhu ba 'di ha cang dkon pa'i rtsa che'i gsung rab cig yin zhing  
2158	SP02-OTR002-09-A-41.wav	bkra shis phun tshogs rgyun du 'tsho gos kyi gnas stangs shin tu zhan pas 
2159	SP02-OTR002-01-A-0795.wav	tha na rtsom sgrig byed mkhan ngos nas kyang rig gnas gsar brje gleng rgyur 'tsher po byung 'dug 
2160	SP02-OTR002-01-A-1742.wav	ca lag kha shas ni rgya gar nas yin pa dper na 
2161	SP02-OTR002-01-B-1218.wav	rgyang grags dgon pa'i skye ba snga ma dang da lta'i gnas stangs 
2162	SP02-OTR002-01-A-1372.wav	yar langs zhing bran zer ba'i bshad stangs thog nas  
2163	SP02-OTR002-01-B-1014.wav	da dung mu mtha' med pa'i rtswa thang chen po 'di'i thog  
2164	SP02-OTR002-09-A-87.wav	mi lo hril po nyi shu ma zin tsam ring gzhung mang po zhig la slob sbyong gting phyin pa mdzad zin pa na phyir mdo smad du phebs pa red 
2165	SP02-OTR002-02-B-019.wav	ngas da lta bsam yas na gso skyong byed bzhin pa'i na gzhon slob gnyer pa 'di tsho la re ba zhu bzhin yod”ces zhus pa na 
2166	SP02-OTR002-01-B-0862.wav	yang gsar 'god pa des 'dra par rnying pa der 'grel brjod byas pa dang gsar du brgyab pa'i sku sha rgyags tsam yod pa'i sku brnyan phan tshur bsdur skabs gcig pa red mi 'dug 
2167	SP02-OTR002-01-B-0024.wav	de rjes tshang ma mnyam du 'ching ste bskyal dgos pa gsungs byung  
2168	SP02-OTR002-01-A-1816.wav	7gong sa mchog gi sku tshe'i rjes kyi dus rabs kyi gnas stangs la 'gyur ba dang  
2169	SP02-OTR002-06-A-035.wav	khro bo dpal ldan khang pa'i nang du 'jog gi yod kyang 
2170	SP02-OTR002-02-A-007.wav	gso ba rig pa'i gzhung lugs dang lag len gnyis kar ched mkhas pa 
2171	SP02-OTR002-06-B-138.wav	phyis su grub chen brtson 'grus seng+ges 
2172	SP02-OTR002-01-B-0083.wav	'di'i dus su lhod lhod byung na yar son thub pa dang lhod lhod byung na rnam sbyangs thub rgyu dang  
2173	SP02-OTR002-01-B-0573.wav	la dwags dang gle mi sogs rgya che'i hi ma la ya'i khul gyi 'bri gung chos rgyud bskyar gso gnang rgyu yang tshud yod 
2174	SP02-OTR002-01-A-1377.wav	nges par du bud med cig btang ste dpon rigs khrod nas zhabs bro sbyangs dgos kyi yod 
2175	SP02-OTR002-01-B-0330.wav	grog rong 'di shar byang nas lho nub bar rgya che 'phel pa dang  
2176	SP02-OTR002-08-A-194.wav	nga ma rgan mo khyod rang gi mdun du lcebs nas 'chi rgyu yin 
2177	SP02-OTR002-01-A-0943.wav	stod cha 
2178	SP02-OTR002-07-A-095.wav	yab dang lhan du btsan po rang nyid kyi bla sman gzhon par bsko bzhag mdzad pa red 
